Name,Code,Date,Close,break_30d_day,break_52w_day,MACD_SIG_day,MACD_SIG_variation_day,MACD_HIST_week,EMA_25_Deviation_day,EMA_percentile_10,RSI_25_day,RSI_percentile_10,RSI_14_day,RSI_sig_14_day,vr_day,vr_percentile_10,MACD_Sign,EMA_dev_Sign,RSI_Sign,break_30d_Sign,break_52w_Sign,vr_Sign
阿波銀行,8388,2024-07-17,2740.0,2932.0,2964.0,-3.5,-1.0,-10.8,0.5,-2.8,50.7,40.1,50.4,48.7,96.3,58.4,0,0,0,0,0,0
大分銀行,8392,2024-07-17,3350.0,3615.0,3615.0,22.7,-5.3,3.7,-1.1,-2.8,51.4,39.2,45.5,50.9,80.8,56.3,0,0,0,0,0,0
宮崎銀行,8393,2024-07-17,3360.0,3605.0,3605.0,9.1,-5.2,5.7,0.4,-2.5,52.8,41.2,49.4,49.1,161.0,64.1,0,0,0,0,0,0
佐賀銀行,8395,2024-07-17,2528.0,2845.0,2845.0,21.3,-6.7,6.3,-2.6,-2.4,48.9,42.5,39.5,49.9,73.2,59.1,0,1,0,0,0,0
琉球銀行,8399,2024-07-17,1234.0,1307.0,1342.0,2.4,-0.8,-1.4,-0.2,-2.6,50.5,41.7,48.8,49.9,125.1,56.6,0,0,0,0,0,0
セブン銀行,8410,2024-07-17,279.0,277.6,331.7,1.9,0.2,1.2,1.5,-2.2,56.6,39.1,63.3,58.0,124.0,51.9,0,0,0,1,0,0
みずほフィナンシャルグループ,8411,2024-07-17,3458.0,3571.0,3571.0,85.2,-0.6,22.3,0.8,-2.0,61.3,42.9,61.6,63.9,174.3,63.5,0,0,0,0,0,0
山口フィナンシャルグループ,8418,2024-07-17,1826.0,1947.5,1959.0,14.2,-0.4,-0.4,1.0,-2.7,56.4,42.7,56.9,54.3,124.4,66.0,0,0,0,0,0,0
芙蓉総合リース,8424,2024-07-17,12225.0,12570.0,14310.0,-73.1,6.9,-149.7,0.3,-2.2,46.0,43.2,49.4,46.4,144.7,59.4,0,0,0,0,0,0
みずほリース,8425,2024-07-17,1132.0,1190.0,1190.0,10.6,-0.6,-1.7,0.4,-2.1,54.0,43.4,54.5,55.3,169.8,55.0,0,0,0,0,0,0
東京センチュリー,8439,2024-07-17,1526.5,1537.0,1666.0,5.7,0.7,-4.0,1.4,-3.4,54.3,40.5,60.4,54.6,117.8,55.4,0,0,0,0,0,0
ＳＢＩホールディングス,8473,2024-07-17,4159.0,4254.0,4254.0,40.6,-1.1,-7.4,0.9,-2.9,55.5,41.9,56.3,55.4,138.7,57.4,0,0,0,0,0,0
